,TMIN,TMAX,PRCP
1910-07-18 00:00:00+00:00,150.0,300.0,0.0
1910-07-19 00:00:00+00:00,78.0,322.0,0.0
1910-07-20 00:00:00+00:00,106.0,306.0,0.0
1910-07-21 00:00:00+00:00,117.0,306.0,0.0
1910-07-22 00:00:00+00:00,111.0,261.0,33.0
1910-07-23 00:00:00+00:00,94.0,250.0,0.0
1910-07-24 00:00:00+00:00,78.0,300.0,0.0
1910-07-25 00:00:00+00:00,211.0,300.0,0.0
1910-07-26 00:00:00+00:00,72.0,306.0,0.0
1910-07-27 00:00:00+00:00,28.0,278.0,0.0
1910-07-28 00:00:00+00:00,72.0,222.0,0.0
1910-07-29 00:00:00+00:00,56.0,278.0,0.0
1910-07-30 00:00:00+00:00,94.0,300.0,0.0
1910-07-31 00:00:00+00:00,111.0,317.0,0.0
1910-08-01 00:00:00+00:00,106.0,300.0,0.0
1910-08-02 00:00:00+00:00,11.0,244.0,0.0
1910-08-03 00:00:00+00:00,61.0,250.0,0.0
1910-08-04 00:00:00+00:00,56.0,306.0,0.0
1910-08-05 00:00:00+00:00,106.0,272.0,0.0
1910-08-06 00:00:00+00:00,33.0,244.0,0.0
1910-08-07 00:00:00+00:00,61.0,228.0,0.0
1910-08-08 00:00:00+00:00,89.0,244.0,0.0
1910-08-09 00:00:00+00:00,61.0,306.0,0.0
1910-08-10 00:00:00+00:00,72.0,306.0,0.0
1910-08-11 00:00:00+00:00,94.0,311.0,0.0
1910-08-12 00:00:00+00:00,161.0,272.0,0.0
1910-08-13 00:00:00+00:00,78.0,244.0,0.0
1910-08-14 00:00:00+00:00,78.0,250.0,0.0
1910-08-15 00:00:00+00:00,67.0,183.0,0.0
1910-08-16 00:00:00+00:00,11.0,178.0,0.0
1910-08-17 00:00:00+00:00,17.0,228.0,0.0
1910-08-18 00:00:00+00:00,56.0,294.0,0.0
1910-08-19 00:00:00+00:00,233.0,317.0,0.0
1910-08-20 00:00:00+00:00,133.0,272.0,0.0
1910-08-21 00:00:00+00:00,128.0,261.0,0.0
1910-08-22 00:00:00+00:00,111.0,222.0,0.0
1910-08-23 00:00:00+00:00,11.0,183.0,0.0
1910-08-24 00:00:00+00:00,-22.0,106.0,508.0
1910-08-25 00:00:00+00:00,-6.0,222.0,0.0
1910-08-26 00:00:00+00:00,39.0,283.0,0.0
1910-08-27 00:00:00+00:00,78.0,239.0,0.0
1910-08-28 00:00:00+00:00,33.0,233.0,0.0
1910-08-29 00:00:00+00:00,33.0,161.0,282.0
1910-08-30 00:00:00+00:00,11.0,183.0,0.0
1910-08-31 00:00:00+00:00,50.0,189.0,0.0
1910-09-01 00:00:00+00:00,33.0,111.0,231.0
1910-09-02 00:00:00+00:00,28.0,150.0,23.0
1910-09-03 00:00:00+00:00,28.0,183.0,0.0
1910-09-04 00:00:00+00:00,44.0,183.0,191.0
1910-09-05 00:00:00+00:00,44.0,183.0,10.0
1910-09-06 00:00:00+00:00,56.0,144.0,89.0
1910-09-07 00:00:00+00:00,-11.0,72.0,203.0
1910-09-08 00:00:00+00:00,-11.0,67.0,41.0
1910-09-09 00:00:00+00:00,-17.0,211.0,0.0
1910-09-10 00:00:00+00:00,-11.0,211.0,0.0
1910-09-11 00:00:00+00:00,-11.0,122.0,152.0
1910-09-12 00:00:00+00:00,-11.0,72.0,43.0
1910-09-13 00:00:00+00:00,-6.0,122.0,0.0
1910-09-14 00:00:00+00:00,22.0,244.0,0.0
1910-09-15 00:00:00+00:00,100.0,267.0,0.0
1910-09-16 00:00:00+00:00,72.0,211.0,0.0
1910-09-17 00:00:00+00:00,89.0,272.0,94.0
1910-09-18 00:00:00+00:00,128.0,239.0,0.0
1910-09-19 00:00:00+00:00,67.0,289.0,0.0
1910-09-20 00:00:00+00:00,72.0,239.0,25.0
1910-09-21 00:00:00+00:00,72.0,250.0,0.0
1910-09-22 00:00:00+00:00,44.0,156.0,89.0
1910-09-23 00:00:00+00:00,28.0,211.0,0.0
1910-09-24 00:00:00+00:00,6.0,178.0,25.0
1910-09-25 00:00:00+00:00,11.0,89.0,0.0
1910-09-26 00:00:00+00:00,28.0,178.0,0.0
1910-09-27 00:00:00+00:00,17.0,244.0,0.0
1910-09-28 00:00:00+00:00,22.0,244.0,0.0
1910-09-29 00:00:00+00:00,111.0,183.0,0.0
1910-09-30 00:00:00+00:00,56.0,200.0,0.0
1910-10-01 00:00:00+00:00,56.0,222.0,0.0
1910-10-02 00:00:00+00:00,17.0,139.0,0.0
1910-10-03 00:00:00+00:00,22.0,150.0,0.0
1910-10-04 00:00:00+00:00,17.0,100.0,28.0
1910-10-05 00:00:00+00:00,17.0,128.0,0.0
1910-10-06 00:00:00+00:00,72.0,183.0,0.0
1910-10-07 00:00:00+00:00,67.0,206.0,0.0
1910-10-08 00:00:00+00:00,44.0,244.0,0.0
1910-10-09 00:00:00+00:00,78.0,261.0,0.0
1910-10-10 00:00:00+00:00,33.0,200.0,0.0
1910-10-11 00:00:00+00:00,-22.0,117.0,0.0
1910-10-12 00:00:00+00:00,-11.0,128.0,0.0
1910-10-13 00:00:00+00:00,0.0,156.0,0.0
1910-10-14 00:00:00+00:00,28.0,156.0,0.0
1910-10-15 00:00:00+00:00,72.0,200.0,0.0
1910-10-16 00:00:00+00:00,44.0,200.0,0.0
1910-10-17 00:00:00+00:00,44.0,161.0,0.0
1910-10-18 00:00:00+00:00,-11.0,111.0,132.0
1910-10-19 00:00:00+00:00,-50.0,72.0,53.0
1910-10-20 00:00:00+00:00,-17.0,133.0,0.0
1910-10-21 00:00:00+00:00,33.0,144.0,0.0
1910-10-22 00:00:00+00:00,100.0,156.0,0.0
1910-10-23 00:00:00+00:00,0.0,111.0,0.0
1910-10-24 00:00:00+00:00,44.0,150.0,0.0
1910-10-25 00:00:00+00:00,67.0,156.0,5.0
1910-10-26 00:00:00+00:00,-61.0,78.0,76.0
1910-10-27 00:00:00+00:00,-150.0,28.0,0.0
1910-10-28 00:00:00+00:00,-11.0,156.0,0.0
1910-10-29 00:00:00+00:00,72.0,183.0,0.0
1910-10-30 00:00:00+00:00,72.0,144.0,0.0
1910-10-31 00:00:00+00:00,22.0,111.0,0.0
1910-11-01 00:00:00+00:00,-33.0,61.0,0.0
1910-11-02 00:00:00+00:00,-17.0,156.0,0.0
1910-11-03 00:00:00+00:00,-17.0,122.0,0.0
1910-11-04 00:00:00+00:00,-67.0,39.0,0.0
1910-11-05 00:00:00+00:00,-67.0,72.0,0.0
1910-11-06 00:00:00+00:00,22.0,122.0,0.0
1910-11-07 00:00:00+00:00,-11.0,144.0,0.0
1910-11-08 00:00:00+00:00,22.0,106.0,0.0
1910-11-09 00:00:00+00:00,-33.0,56.0,0.0
1910-11-10 00:00:00+00:00,-39.0,156.0,0.0
1910-11-11 00:00:00+00:00,44.0,167.0,0.0
1910-11-12 00:00:00+00:00,-11.0,172.0,117.0
1910-11-13 00:00:00+00:00,17.0,156.0,0.0
1910-11-14 00:00:00+00:00,-67.0,100.0,0.0
1910-11-15 00:00:00+00:00,-83.0,67.0,0.0
1910-11-16 00:00:00+00:00,-56.0,50.0,0.0
1910-11-17 00:00:00+00:00,-61.0,50.0,0.0
1910-11-18 00:00:00+00:00,-22.0,83.0,0.0
1910-11-19 00:00:00+00:00,-39.0,39.0,0.0
1910-11-20 00:00:00+00:00,-28.0,50.0,0.0
1910-11-21 00:00:00+00:00,22.0,106.0,5.0
1910-11-22 00:00:00+00:00,-22.0,39.0,0.0
1910-11-23 00:00:00+00:00,-22.0,44.0,0.0
1910-11-24 00:00:00+00:00,-67.0,0.0,13.0
1910-11-25 00:00:00+00:00,-67.0,0.0,305.0
1910-11-26 00:00:00+00:00,-111.0,-17.0,51.0
1910-11-27 00:00:00+00:00,-172.0,-17.0,0.0
1910-11-28 00:00:00+00:00,-61.0,11.0,25.0
1910-11-29 00:00:00+00:00,-156.0,-22.0,0.0
1910-11-30 00:00:00+00:00,-161.0,-72.0,0.0
1910-12-01 00:00:00+00:00,-150.0,83.0,0.0
1910-12-02 00:00:00+00:00,-44.0,78.0,0.0
1910-12-03 00:00:00+00:00,-128.0,33.0,0.0
1910-12-04 00:00:00+00:00,-150.0,6.0,38.0
1910-12-05 00:00:00+00:00,-144.0,33.0,0.0
1910-12-06 00:00:00+00:00,-61.0,61.0,0.0
1910-12-07 00:00:00+00:00,-61.0,28.0,0.0
1910-12-08 00:00:00+00:00,-56.0,56.0,0.0
1910-12-09 00:00:00+00:00,-28.0,28.0,0.0
1910-12-10 00:00:00+00:00,-72.0,44.0,0.0
1910-12-11 00:00:00+00:00,-83.0,67.0,0.0
1910-12-12 00:00:00+00:00,-33.0,39.0,0.0
1910-12-13 00:00:00+00:00,0.0,89.0,0.0
1910-12-14 00:00:00+00:00,28.0,117.0,0.0
1910-12-15 00:00:00+00:00,-17.0,89.0,0.0
1910-12-16 00:00:00+00:00,-11.0,61.0,0.0
1910-12-17 00:00:00+00:00,-33.0,61.0,0.0
1910-12-18 00:00:00+00:00,-39.0,44.0,0.0
1910-12-19 00:00:00+00:00,0.0,106.0,0.0
1910-12-20 00:00:00+00:00,-11.0,128.0,0.0
1910-12-21 00:00:00+00:00,-61.0,106.0,0.0
1910-12-22 00:00:00+00:00,-117.0,-6.0,0.0
1910-12-23 00:00:00+00:00,-50.0,61.0,0.0
1910-12-24 00:00:00+00:00,-56.0,56.0,0.0
1910-12-25 00:00:00+00:00,-144.0,-6.0,0.0
1910-12-26 00:00:00+00:00,-44.0,28.0,0.0
1910-12-27 00:00:00+00:00,-67.0,11.0,0.0
1910-12-28 00:00:00+00:00,-67.0,17.0,0.0
1910-12-29 00:00:00+00:00,-111.0,11.0,0.0
1910-12-30 00:00:00+00:00,-39.0,11.0,0.0
1910-12-31 00:00:00+00:00,-233.0,-22.0,13.0
1911-01-01 00:00:00+00:00,-289.0,-89.0,0.0
1911-01-02 00:00:00+00:00,-267.0,-111.0,0.0
1911-01-03 00:00:00+00:00,-150.0,28.0,0.0
1911-01-04 00:00:00+00:00,-67.0,44.0,0.0
1911-01-05 00:00:00+00:00,-17.0,39.0,0.0
1911-01-06 00:00:00+00:00,-39.0,33.0,0.0
1911-01-07 00:00:00+00:00,-39.0,44.0,25.0
1911-01-08 00:00:00+00:00,-61.0,-11.0,0.0
1911-01-09 00:00:00+00:00,-244.0,-17.0,25.0
1911-01-10 00:00:00+00:00,-322.0,-67.0,102.0
1911-01-11 00:00:00+00:00,-350.0,-67.0,25.0
1911-01-12 00:00:00+00:00,-383.0,-117.0,51.0
1911-01-13 00:00:00+00:00,-344.0,-72.0,0.0
1911-01-14 00:00:00+00:00,-156.0,-50.0,0.0
1911-01-15 00:00:00+00:00,-100.0,67.0,0.0
1911-01-16 00:00:00+00:00,-67.0,-6.0,0.0
1911-01-17 00:00:00+00:00,-89.0,67.0,0.0
1911-01-18 00:00:00+00:00,-28.0,50.0,0.0
1911-01-19 00:00:00+00:00,11.0,61.0,0.0
1911-01-20 00:00:00+00:00,-89.0,44.0,25.0
1911-01-21 00:00:00+00:00,-100.0,-28.0,0.0
1911-01-22 00:00:00+00:00,-106.0,-33.0,0.0
1911-01-23 00:00:00+00:00,-83.0,28.0,0.0
1911-01-24 00:00:00+00:00,-44.0,67.0,0.0
1911-01-25 00:00:00+00:00,-67.0,67.0,25.0
1911-01-26 00:00:00+00:00,-228.0,-56.0,25.0
1911-01-27 00:00:00+00:00,-139.0,33.0,0.0
1911-01-28 00:00:00+00:00,-11.0,61.0,0.0
1911-01-29 00:00:00+00:00,-67.0,28.0,0.0
1911-01-30 00:00:00+00:00,-11.0,67.0,0.0
1911-01-31 00:00:00+00:00,-183.0,56.0,38.0
1911-02-01 00:00:00+00:00,-239.0,-28.0,127.0
1911-02-02 00:00:00+00:00,-283.0,-6.0,25.0
1911-02-03 00:00:00+00:00,-111.0,11.0,0.0
1911-02-04 00:00:00+00:00,-44.0,83.0,0.0
1911-02-05 00:00:00+00:00,-61.0,78.0,0.0
1911-02-06 00:00:00+00:00,-83.0,6.0,13.0
1911-02-07 00:00:00+00:00,-133.0,-28.0,0.0
1911-02-08 00:00:00+00:00,-67.0,6.0,0.0
1911-02-09 00:00:00+00:00,-61.0,67.0,0.0
1911-02-10 00:00:00+00:00,-61.0,56.0,0.0
1911-02-11 00:00:00+00:00,-61.0,83.0,0.0
1911-02-12 00:00:00+00:00,-67.0,44.0,0.0
1911-02-13 00:00:00+00:00,-67.0,11.0,13.0
1911-02-14 00:00:00+00:00,-100.0,0.0,0.0
1911-02-15 00:00:00+00:00,-133.0,-11.0,0.0
1911-02-16 00:00:00+00:00,-117.0,-11.0,0.0
1911-02-17 00:00:00+00:00,-89.0,22.0,0.0
1911-02-18 00:00:00+00:00,-106.0,-6.0,13.0
1911-02-19 00:00:00+00:00,-233.0,-78.0,0.0
1911-02-20 00:00:00+00:00,-200.0,-128.0,0.0
1911-02-21 00:00:00+00:00,-211.0,-22.0,0.0
1911-02-22 00:00:00+00:00,-144.0,28.0,0.0
1911-02-23 00:00:00+00:00,-156.0,28.0,0.0
1911-02-24 00:00:00+00:00,-67.0,39.0,0.0
1911-02-25 00:00:00+00:00,-106.0,33.0,457.0
1911-02-26 00:00:00+00:00,-172.0,-106.0,152.0
1911-02-27 00:00:00+00:00,-217.0,-83.0,25.0
1911-02-28 00:00:00+00:00,-250.0,-33.0,0.0
1911-03-01 00:00:00+00:00,-139.0,11.0,0.0
1911-03-02 00:00:00+00:00,-61.0,39.0,0.0
1911-03-03 00:00:00+00:00,-78.0,22.0,0.0
1911-03-04 00:00:00+00:00,-117.0,72.0,0.0
1911-03-05 00:00:00+00:00,-100.0,83.0,0.0
1911-03-06 00:00:00+00:00,-61.0,106.0,0.0
1911-03-07 00:00:00+00:00,-11.0,89.0,13.0
1911-03-08 00:00:00+00:00,-28.0,61.0,5.0
1911-03-09 00:00:00+00:00,-33.0,39.0,0.0
1911-03-10 00:00:00+00:00,-17.0,67.0,0.0
1911-03-11 00:00:00+00:00,-39.0,56.0,0.0
1911-03-12 00:00:00+00:00,-44.0,67.0,0.0
1911-03-13 00:00:00+00:00,-17.0,83.0,0.0
1911-03-14 00:00:00+00:00,-11.0,94.0,0.0
1911-03-15 00:00:00+00:00,-67.0,122.0,0.0
1911-03-16 00:00:00+00:00,17.0,128.0,0.0
1911-03-17 00:00:00+00:00,-89.0,94.0,25.0
1911-03-18 00:00:00+00:00,-6.0,128.0,0.0
1911-03-19 00:00:00+00:00,0.0,167.0,0.0
1911-03-20 00:00:00+00:00,39.0,167.0,0.0
1911-03-21 00:00:00+00:00,-11.0,128.0,0.0
1911-03-22 00:00:00+00:00,-56.0,156.0,0.0
1911-03-23 00:00:00+00:00,67.0,167.0,0.0
1911-03-24 00:00:00+00:00,-33.0,117.0,0.0
1911-03-25 00:00:00+00:00,-44.0,56.0,51.0
1911-03-26 00:00:00+00:00,-111.0,56.0,0.0
1911-03-27 00:00:00+00:00,-39.0,39.0,51.0
1911-03-28 00:00:00+00:00,-61.0,78.0,0.0
1911-03-29 00:00:00+00:00,22.0,150.0,0.0
1911-03-30 00:00:00+00:00,44.0,128.0,0.0
1911-03-31 00:00:00+00:00,-44.0,83.0,0.0
1911-04-01 00:00:00+00:00,-50.0,167.0,0.0
1911-04-02 00:00:00+00:00,-67.0,50.0,0.0
1911-04-03 00:00:00+00:00,-106.0,-39.0,51.0
1911-04-04 00:00:00+00:00,-167.0,-17.0,51.0
1911-04-05 00:00:00+00:00,-139.0,22.0,51.0
1911-04-06 00:00:00+00:00,-139.0,33.0,0.0
1911-04-07 00:00:00+00:00,-111.0,83.0,0.0
1911-04-08 00:00:00+00:00,-11.0,161.0,0.0
1911-04-09 00:00:00+00:00,11.0,167.0,0.0
1911-04-10 00:00:00+00:00,-11.0,122.0,0.0
1911-04-11 00:00:00+00:00,-44.0,106.0,0.0
1911-04-12 00:00:00+00:00,-94.0,33.0,5.0
1911-04-13 00:00:00+00:00,-156.0,22.0,76.0
1911-04-14 00:00:00+00:00,-61.0,72.0,0.0
1911-04-15 00:00:00+00:00,-61.0,133.0,0.0
1911-04-16 00:00:00+00:00,-39.0,128.0,0.0
1911-04-17 00:00:00+00:00,-17.0,144.0,0.0
1911-04-18 00:00:00+00:00,-61.0,133.0,0.0
1911-04-19 00:00:00+00:00,-33.0,178.0,0.0
1911-04-20 00:00:00+00:00,-33.0,200.0,0.0
1911-04-21 00:00:00+00:00,11.0,183.0,0.0
1911-04-22 00:00:00+00:00,28.0,139.0,51.0
1911-04-23 00:00:00+00:00,17.0,100.0,18.0
1911-04-24 00:00:00+00:00,-11.0,156.0,0.0
1911-04-25 00:00:00+00:00,0.0,206.0,0.0
1911-04-26 00:00:00+00:00,17.0,200.0,0.0
1911-04-27 00:00:00+00:00,-28.0,94.0,13.0
1911-04-28 00:00:00+00:00,-44.0,11.0,145.0
1911-04-29 00:00:00+00:00,-89.0,83.0,0.0
1911-04-30 00:00:00+00:00,-67.0,100.0,0.0
1911-05-01 00:00:00+00:00,-44.0,139.0,0.0
1911-05-02 00:00:00+00:00,-22.0,139.0,0.0
1911-05-03 00:00:00+00:00,28.0,172.0,0.0
1911-05-04 00:00:00+00:00,28.0,222.0,0.0
1911-05-05 00:00:00+00:00,72.0,272.0,0.0
1911-05-06 00:00:00+00:00,0.0,206.0,0.0
1911-05-07 00:00:00+00:00,-44.0,183.0,0.0
1911-05-08 00:00:00+00:00,11.0,217.0,20.0
1911-05-09 00:00:00+00:00,0.0,178.0,10.0
1911-05-10 00:00:00+00:00,-28.0,117.0,10.0
1911-05-11 00:00:00+00:00,-11.0,144.0,0.0
1911-05-12 00:00:00+00:00,0.0,211.0,0.0
1911-05-13 00:00:00+00:00,11.0,217.0,33.0
1911-05-14 00:00:00+00:00,-6.0,72.0,51.0
1911-05-15 00:00:00+00:00,22.0,128.0,183.0
1911-05-16 00:00:00+00:00,17.0,100.0,0.0
1911-05-17 00:00:00+00:00,-6.0,150.0,38.0
1911-05-18 00:00:00+00:00,39.0,117.0,0.0
1911-05-19 00:00:00+00:00,-11.0,111.0,46.0
1911-05-20 00:00:00+00:00,22.0,133.0,0.0
1911-05-21 00:00:00+00:00,0.0,183.0,0.0
1911-05-22 00:00:00+00:00,-11.0,183.0,8.0
1911-05-23 00:00:00+00:00,-11.0,56.0,25.0
1911-05-24 00:00:00+00:00,-22.0,39.0,76.0
1911-05-25 00:00:00+00:00,-22.0,61.0,229.0
1911-05-26 00:00:00+00:00,-11.0,44.0,241.0
1911-05-27 00:00:00+00:00,-61.0,83.0,30.0
1911-05-28 00:00:00+00:00,-33.0,133.0,71.0
1911-05-29 00:00:00+00:00,-6.0,167.0,0.0
1911-05-30 00:00:00+00:00,0.0,222.0,0.0
1911-05-31 00:00:00+00:00,44.0,233.0,0.0
1911-06-01 00:00:00+00:00,139.0,211.0,0.0
1911-06-02 00:00:00+00:00,128.0,211.0,0.0
1911-06-03 00:00:00+00:00,111.0,217.0,69.0
1911-06-04 00:00:00+00:00,44.0,128.0,157.0
1911-06-05 00:00:00+00:00,111.0,161.0,8.0
1911-06-06 00:00:00+00:00,128.0,244.0,0.0
1911-06-07 00:00:00+00:00,100.0,183.0,71.0
1911-06-08 00:00:00+00:00,78.0,133.0,86.0
1911-06-09 00:00:00+00:00,128.0,172.0,0.0
1911-06-10 00:00:00+00:00,156.0,211.0,0.0
1911-06-11 00:00:00+00:00,211.0,272.0,0.0
1911-06-12 00:00:00+00:00,183.0,256.0,0.0
1911-06-13 00:00:00+00:00,172.0,250.0,0.0
1911-06-14 00:00:00+00:00,156.0,256.0,53.0
1911-06-15 00:00:00+00:00,128.0,194.0,0.0
1911-06-16 00:00:00+00:00,156.0,261.0,0.0
1911-06-17 00:00:00+00:00,222.0,272.0,0.0
1911-06-18 00:00:00+00:00,178.0,278.0,0.0
1911-06-19 00:00:00+00:00,100.0,278.0,43.0
1911-06-20 00:00:00+00:00,133.0,239.0,89.0
1911-06-21 00:00:00+00:00,183.0,239.0,5.0
1911-06-22 00:00:00+00:00,222.0,278.0,28.0
1911-06-23 00:00:00+00:00,194.0,272.0,0.0
1911-06-24 00:00:00+00:00,83.0,233.0,33.0
1911-06-25 00:00:00+00:00,128.0,167.0,5.0
1911-06-26 00:00:00+00:00,150.0,228.0,0.0
1911-06-27 00:00:00+00:00,139.0,228.0,0.0
1911-06-28 00:00:00+00:00,111.0,178.0,28.0
1911-06-29 00:00:00+00:00,100.0,161.0,20.0
1911-06-30 00:00:00+00:00,100.0,161.0,23.0
1911-07-01 00:00:00+00:00,44.0,183.0,175.0
1911-07-02 00:00:00+00:00,44.0,217.0,0.0
1911-07-03 00:00:00+00:00,67.0,250.0,0.0
1911-07-04 00:00:00+00:00,61.0,222.0,0.0
1911-07-05 00:00:00+00:00,0.0,239.0,20.0
1911-07-06 00:00:00+00:00,94.0,294.0,23.0
1911-07-07 00:00:00+00:00,94.0,233.0,0.0
1911-07-08 00:00:00+00:00,22.0,156.0,0.0
1911-07-09 00:00:00+00:00,44.0,183.0,0.0
1911-07-10 00:00:00+00:00,78.0,217.0,0.0
1911-07-11 00:00:00+00:00,22.0,239.0,0.0
1911-07-12 00:00:00+00:00,39.0,211.0,0.0
1911-07-13 00:00:00+00:00,44.0,267.0,0.0
1911-07-14 00:00:00+00:00,78.0,272.0,15.0
1911-07-15 00:00:00+00:00,78.0,256.0,218.0
1911-07-16 00:00:00+00:00,72.0,272.0,13.0
1911-07-17 00:00:00+00:00,78.0,239.0,28.0
1911-07-18 00:00:00+00:00,44.0,150.0,0.0
1911-07-19 00:00:00+00:00,33.0,233.0,0.0
1911-07-20 00:00:00+00:00,67.0,250.0,0.0
1911-07-21 00:00:00+00:00,89.0,289.0,13.0
1911-07-22 00:00:00+00:00,100.0,222.0,114.0
1911-07-23 00:00:00+00:00,67.0,211.0,0.0
1911-07-24 00:00:00+00:00,67.0,244.0,0.0
1911-07-25 00:00:00+00:00,100.0,306.0,0.0
1911-07-26 00:00:00+00:00,122.0,267.0,0.0
1911-07-27 00:00:00+00:00,33.0,222.0,0.0
1911-07-28 00:00:00+00:00,44.0,261.0,0.0
1911-07-29 00:00:00+00:00,78.0,278.0,5.0
1911-07-30 00:00:00+00:00,72.0,233.0,0.0
1911-07-31 00:00:00+00:00,50.0,228.0,0.0
1911-08-01 00:00:00+00:00,22.0,167.0,38.0
1911-08-02 00:00:00+00:00,78.0,133.0,99.0
1911-08-03 00:00:00+00:00,39.0,189.0,30.0
1911-08-04 00:00:00+00:00,89.0,139.0,112.0
1911-08-05 00:00:00+00:00,78.0,189.0,5.0
1911-08-06 00:00:00+00:00,61.0,194.0,23.0
1911-08-07 00:00:00+00:00,67.0,217.0,140.0
1911-08-08 00:00:00+00:00,67.0,139.0,5.0
1911-08-09 00:00:00+00:00,61.0,161.0,180.0
1911-08-10 00:00:00+00:00,33.0,211.0,8.0
1911-08-11 00:00:00+00:00,111.0,244.0,0.0
1911-08-12 00:00:00+00:00,89.0,283.0,0.0
1911-08-13 00:00:00+00:00,111.0,272.0,3.0
1911-08-14 00:00:00+00:00,67.0,294.0,0.0
1911-08-15 00:00:00+00:00,67.0,239.0,0.0
1911-08-16 00:00:00+00:00,111.0,267.0,0.0
1911-08-17 00:00:00+00:00,44.0,289.0,0.0
1911-08-18 00:00:00+00:00,106.0,272.0,0.0
1911-08-19 00:00:00+00:00,100.0,294.0,0.0
1911-08-20 00:00:00+00:00,56.0,217.0,0.0
1911-08-21 00:00:00+00:00,33.0,133.0,15.0
1911-08-22 00:00:00+00:00,28.0,150.0,0.0
1911-08-23 00:00:00+00:00,94.0,156.0,0.0
1911-08-24 00:00:00+00:00,0.0,222.0,0.0
1911-08-25 00:00:00+00:00,33.0,194.0,3.0
1911-08-26 00:00:00+00:00,22.0,167.0,203.0
1911-08-27 00:00:00+00:00,0.0,183.0,66.0
1911-08-28 00:00:00+00:00,22.0,239.0,0.0
1911-08-29 00:00:00+00:00,106.0,228.0,0.0
1911-08-30 00:00:00+00:00,111.0,261.0,0.0
1911-08-31 00:00:00+00:00,83.0,272.0,0.0
1911-09-01 00:00:00+00:00,94.0,267.0,0.0
1911-09-02 00:00:00+00:00,100.0,239.0,0.0
1911-09-03 00:00:00+00:00,44.0,200.0,25.0
1911-09-04 00:00:00+00:00,50.0,206.0,152.0
1911-09-05 00:00:00+00:00,0.0,183.0,305.0
1911-09-06 00:00:00+00:00,-11.0,94.0,76.0
1911-09-07 00:00:00+00:00,39.0,150.0,0.0
1911-09-08 00:00:00+00:00,-11.0,244.0,0.0
1911-09-09 00:00:00+00:00,100.0,178.0,0.0
1911-09-10 00:00:00+00:00,0.0,228.0,0.0
1911-09-11 00:00:00+00:00,0.0,256.0,0.0
1911-09-12 00:00:00+00:00,28.0,256.0,0.0
1911-09-13 00:00:00+00:00,28.0,183.0,43.0
1911-09-14 00:00:00+00:00,50.0,178.0,0.0
1911-09-15 00:00:00+00:00,33.0,167.0,0.0
1911-09-16 00:00:00+00:00,-22.0,111.0,0.0
1911-09-17 00:00:00+00:00,-6.0,67.0,36.0
1911-09-18 00:00:00+00:00,17.0,133.0,0.0
1911-09-19 00:00:00+00:00,50.0,183.0,0.0
1911-09-20 00:00:00+00:00,56.0,167.0,0.0
1911-09-21 00:00:00+00:00,67.0,211.0,0.0
1911-09-22 00:00:00+00:00,-22.0,122.0,38.0
1911-09-23 00:00:00+00:00,-67.0,111.0,0.0
1911-09-24 00:00:00+00:00,-22.0,72.0,10.0
1911-09-25 00:00:00+00:00,-56.0,183.0,0.0
1911-09-26 00:00:00+00:00,33.0,233.0,0.0
1911-09-27 00:00:00+00:00,17.0,183.0,0.0
1911-09-28 00:00:00+00:00,11.0,156.0,0.0
1911-09-29 00:00:00+00:00,-6.0,178.0,0.0
1911-09-30 00:00:00+00:00,-22.0,122.0,0.0
1911-10-01 00:00:00+00:00,-22.0,122.0,0.0
1911-10-02 00:00:00+00:00,17.0,94.0,119.0
1911-10-03 00:00:00+00:00,0.0,89.0,152.0
1911-10-04 00:00:00+00:00,-22.0,128.0,0.0
1911-10-05 00:00:00+00:00,-22.0,161.0,0.0
1911-10-06 00:00:00+00:00,11.0,183.0,0.0
1911-10-07 00:00:00+00:00,11.0,211.0,0.0
1911-10-08 00:00:00+00:00,39.0,250.0,0.0
1911-10-09 00:00:00+00:00,44.0,228.0,0.0
1911-10-10 00:00:00+00:00,11.0,194.0,0.0
1911-10-11 00:00:00+00:00,-6.0,122.0,130.0
1911-10-12 00:00:00+00:00,-22.0,111.0,0.0
1911-10-13 00:00:00+00:00,-11.0,172.0,0.0
1911-10-14 00:00:00+00:00,39.0,128.0,0.0
1911-10-15 00:00:00+00:00,-6.0,122.0,0.0
1911-10-16 00:00:00+00:00,0.0,156.0,0.0
1911-10-17 00:00:00+00:00,17.0,111.0,10.0
1911-10-18 00:00:00+00:00,-89.0,44.0,64.0
1911-10-19 00:00:00+00:00,-67.0,67.0,13.0
1911-10-20 00:00:00+00:00,-44.0,50.0,53.0
1911-10-21 00:00:00+00:00,-56.0,106.0,0.0
1911-10-22 00:00:00+00:00,-33.0,128.0,0.0
1911-10-23 00:00:00+00:00,-33.0,139.0,0.0
1911-10-24 00:00:00+00:00,-44.0,78.0,64.0
1911-10-25 00:00:00+00:00,-100.0,56.0,13.0
1911-10-26 00:00:00+00:00,-117.0,56.0,0.0
1911-10-27 00:00:00+00:00,-100.0,78.0,0.0
1911-10-28 00:00:00+00:00,-100.0,106.0,0.0
1911-10-29 00:00:00+00:00,-67.0,122.0,0.0
1911-10-30 00:00:00+00:00,-83.0,100.0,0.0
1911-10-31 00:00:00+00:00,-100.0,28.0,51.0
1911-11-01 00:00:00+00:00,-156.0,39.0,0.0
1911-11-02 00:00:00+00:00,-83.0,83.0,0.0
